stu_id,cls_id,sch_id,BROMP Observed?,variable,Who am I?,Random values for sorting,Rater Assigned,code,valence,note
stu_VGJIS59600,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 4,I like to read and listen to music,0.630701758,Frank,24,positive,
stu_VTRUH97046,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 3,I speak creole.,0.630868561,Frank,25,neutral,
stu_VTRUH97046,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 3,I speak creole.,0.630868561,Frank,22,speakscreole,
stu_VNSDU81090,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,my favorite candy is recces candy,0.63090316,Frank,24,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 1,I am a student,0.63165824,Frank,14,neutral,
stu_BJJXN95776,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,I am a big brother,0.631844656,Frank,12,neutral,
stu_BJJXN95776,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,I am a big brother,0.631844656,Frank,2,boy,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,i like my friends,0.63190273,Frank,24,positive,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,i like my friends,0.63190273,Frank,10,positive,
stu_UJNMI16598,cls_OUKFK08724,sch_RSWHG50450,,TST Respose 20,Fornite player (sometimes),0.631903953,Frank,28,neutral,
stu_RUZUK44953,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 19,I am someone who has not gotten a write-up this year.,0.631986665,Frank,47,positive,
stu_UAFAK64772,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 11,middle class,0.632086531,Frank,17,middle,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 13,i am a sweet person,0.632151853,Frank,44,positive,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 13,i am a sweet person,0.632151853,Frank,21,none,
stu_TDURA35752,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 9,I am nice,0.632223104,Frank,44,positive,
stu_QPHPK12517,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 18,i love tiktok,0.632383138,Frank,27,positive,
stu_QPHPK12517,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 18,i love tiktok,0.632383138,Frank,24,positive,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 19,I am in 8th grade. I am a student at a Middle School.,0.632488631,Frank,22,eighthgrader,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 19,I am in 8th grade. I am a student at a Middle School.,0.632488631,Frank,4,child,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 19,I am in 8th grade. I am a student at a Middle School.,0.632488631,Frank,14,neutral,
stu_NKHRJ04957,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 8,I like Leanard Divince,0.632616055,Frank,24,positive,
stu_RUZUK44953,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 6,I am a person who likes sports,0.632852887,Frank,24,positive,
stu_RUZUK44953,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 6,I am a person who likes sports,0.632852887,Frank,21,positive,
stu_CPVXX19825,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 18,My idol is lamar jackson,0.63302686,Frank,24,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 17,I have straight hair,0.633140103,Frank,35,neutral,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 18,4.8 feed,0.633556354,Frank,35,neutral,
stu_DKGHS98193,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 20,i look like my mom,0.634244459,Frank,35,neutral,
stu_DKGHS98193,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 20,i look like my mom,0.634244459,Frank,12,neutral,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 9,caring,0.634482084,Frank,44,positive,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 1,[FIRST NAME],0.634965566,Frank,5,none,
stu_MMZHT88458,cls_QZQQW97177,sch_KACVP55227,,TST Respose 8,i have long hair,0.63521304,Frank,35,neutral,
stu_WQGUY90279,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 11,I only speak english,0.635255943,Frank,35,neutral,
stu_UEYTM01990,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 10,I am helpful,0.635928169,Frank,44,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,"I like to be quiet, but talk if i have a friend",0.635928495,Frank,44,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,"I like to be quiet, but talk if i have a friend",0.635928495,Frank,10,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,"I like to be quiet, but talk if i have a friend",0.635928495,Frank,24,positive,
stu_FPTDO32773,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 5,Bestfriend,0.636445055,Frank,10,positive,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 18,I am a students from 6 grades,0.636519906,Frank,22,sixthgrader,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 18,I am a students from 6 grades,0.636519906,Frank,4,child,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 18,I am a students from 6 grades,0.636519906,Frank,14,neutral,
stu_QFXDD68186,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 7,I play volleyball,0.636726091,Frank,29,neutral,
stu_ROXAU39801,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 2,I am a tall,0.636925566,Frank,35,neutral,
stu_LKAAV41369,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 9,I love drawing,0.637230847,Frank,26,positive,
stu_LKAAV41369,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 9,I love drawing,0.637230847,Frank,24,positive,
stu_QACJQ31561,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,i like the color pink,0.637481029,Frank,25,positive,
stu_UAFAK64772,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 14,grateful,0.637648329,Frank,47,positive,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I'm somebody who loves there family,0.638010811,Frank,24,positive,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I'm somebody who loves there family,0.638010811,Frank,12,positive,
stu_RDPGG44681,cls_ZLIZG21375,sch_RSWHG50450,,TST Respose 16,I am sweet,0.638154535,Frank,44,positive,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,I am a dancer,0.63839687,Frank,26,neutral,
stu_VGJIS59600,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 13,I am extremely scared of the ocean and rivers,0.638631891,Frank,24,negative,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i hang out with friends,0.638756258,Frank,31,positive,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i hang out with friends,0.638756258,Frank,10,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 16,eenglish,0.638980013,Frank,7,english,
stu_FQKSK24193,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 18,i like watching spooky scary Sunday,0.63919136,Frank,27,positive,
stu_FQKSK24193,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 18,i like watching spooky scary Sunday,0.63919136,Frank,24,positive,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 5,I have trobule focusing and understanding certain things.,0.639414363,Frank,43,neutral,
stu_PSHPN85751,cls_SYHWK05211,sch_KACVP55227,,TST Respose 14,bye,0.639625562,Frank,48,none,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 2,I'm 12,0.639706389,Frank,4,12,
stu_KJOZZ30475,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 2,I'm Brazilian.,0.710654636,Frank,7,brazilian,
stu_PFDTL78462,cls_NUSEI70378,sch_KACVP55227,,TST Respose 11,"A nickname I am called is [NICKNAME], but do not call me [NICKNAME] if we are not very close!!",0.640814585,Frank,5,none,
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 7,I am someone with 20/20 vision,0.640968899,Frank,36,positivee,
stu_RDPGG44681,cls_ZLIZG21375,sch_RSWHG50450,,TST Respose 1,I am kind,0.64148479,Frank,44,positive,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 9,i love money,0.641678657,Frank,24,positive,
stu_QQMSX84242,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 13,an wip a+ STUDENT,0.641784073,Frank,41,positive,
stu_QQMSX84242,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 13,an wip a+ STUDENT,0.641784073,Frank,14,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 12,I have good grades,0.64241815,Frank,43,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 12,I have good grades,0.64241815,Frank,14,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 12,I have good grades,0.64241815,Frank,25,positive,
stu_GXIYC47970,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,im a supportive friend,0.642579124,Frank,44,positive,
stu_GXIYC47970,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,im a supportive friend,0.642579124,Frank,10,positive,
stu_KFYJM61476,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 10,I like to cook and bake.,0.642589909,Frank,31,positive,
stu_KFYJM61476,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 10,I like to cook and bake.,0.642589909,Frank,24,positive,
stu_CAGAM03126,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 18,I am a person who loves my two brothers.,0.643366722,Frank,24,positive,
stu_CAGAM03126,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 18,I am a person who loves my two brothers.,0.643366722,Frank,12,positive,
stu_CAGAM03126,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 18,I am a person who loves my two brothers.,0.643366722,Frank,21,none,
stu_KCDEU07486,cls_JWHPH41004,sch_QQLIR33891,YES,TST Respose 9,I am a student,0.643385248,Frank,14,neutral,
stu_NYHDW07721,cls_CIIPB03795,sch_RSWHG50450,,TST Respose 19,Frank Ocean fan,0.644390985,Frank,24,positive,
stu_VKCWY07846,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 16,im not good at math,0.644531645,Frank,25,negative,
stu_WQGUY90279,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,I like walking,0.644670488,Frank,24,positive,
stu_NJZBY59884,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,learn spanish sense my family speak it,0.64500546,Frank,25,neutral,
stu_NJZBY59884,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,learn spanish sense my family speak it,0.64500546,Frank,12,neutral,
stu_NJZBY59884,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,learn spanish sense my family speak it,0.64500546,Frank,22,learningspanish,
stu_YNVPH88845,cls_MMBNN48363,sch_QQLIR33891,,TST Respose 12,I love the color Purple,0.645221897,Frank,24,positive,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 4,i an a 6th grader,0.645222258,Frank,22,sixthgrader,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 4,i an a 6th grader,0.645222258,Frank,14,neutral,
stu_THKBG93560,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 12,I Have curly Hair.,0.645322839,Frank,35,neutral,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 20,i love sports,0.645438543,Frank,24,positive,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 6,I'm Jamaican,0.645569393,Frank,7,jamaican,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,I Love Math.,0.645679069,Frank,25,positive,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,I Love Math.,0.645679069,Frank,24,positive,
stu_XHGVP79664,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 19,I like rocks,0.645727492,Frank,24,positive,
stu_FHADA27602,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 4,i am 12 years old.,0.645976017,Frank,4,12,
stu_BCRYB29652,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 20,I like summer,0.64666791,Frank,24,positive,
stu_IZQGI75719,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,im in 6th grade,0.646737445,Frank,22,sixthgrader,
stu_IZQGI75719,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,im in 6th grade,0.646737445,Frank,14,neutral,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 2,I am a 6th grader.,0.646896323,Frank,22,sixthgrader,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 2,I am a 6th grader.,0.646896323,Frank,14,neutral,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 13,kind,0.646945474,Frank,44,positive,
stu_EUWJA76858,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 16,I like field trips.,0.647003899,Frank,24,positive,
stu_HEPWQ98561,cls_ZUQLK09797,sch_KACVP55227,,TST Respose 11,i like money,0.647230936,Frank,24,positive,
stu_PYEUW09959,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 20,I live in [CITY],0.64723615,Frank,9,city,
stu_KCDEU07486,cls_JWHPH41004,sch_QQLIR33891,YES,TST Respose 6,I'm good at writing,0.647323297,Frank,25,positive,
stu_ANAWT41929,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 19,My favorite anime is jujutsu kisen,0.647409672,Frank,24,positive,
stu_AQNHF52456,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,respectful,0.648011311,Frank,44,positive,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 3,im in band,0.648297012,Frank,26,neutral,
stu_THKBG93560,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 17,I'm a food lover.,0.648541031,Frank,24,positive,
stu_CQRFU18177,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 4,I love running,0.648604814,Frank,29,positive,
stu_CQRFU18177,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 4,I love running,0.648604814,Frank,24,positive,
stu_JPMJO86637,cls_YFPVJ06178,sch_KACVP55227,YES,TST Respose 7,i'm friendly,0.648671841,Frank,44,positive,
stu_MRIWT64391,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 3,[FIRST NAME],0.648909772,Frank,5,none,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,i not like my grades,0.649061806,Frank,25,negative,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,i not like my grades,0.649061806,Frank,24,negative,
stu_VNSDU81090,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 1,i am a boy,0.649441488,Frank,2,boy,
stu_WYTLH51489,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 14,I like to write,0.649867768,Frank,25,positive,
stu_WYTLH51489,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 14,I like to write,0.649867768,Frank,24,positive,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,i love money,0.650002716,Frank,24,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,My favorite color is black and green,0.650528725,Frank,24,positive,
stu_OCRTY88035,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,I am someone that loves dogs.,0.650621093,Frank,24,positive,
stu_ZQMQQ26810,cls_HEBLM24075,sch_KACVP55227,,TST Respose 9,i am a smart person,0.650936291,Frank,43,positive,
stu_ZQMQQ26810,cls_HEBLM24075,sch_KACVP55227,,TST Respose 9,i am a smart person,0.650936291,Frank,21,none,
stu_SJNFF34466,cls_OSSJA45538,sch_KACVP55227,,TST Respose 16,im chief keef,0.651020898,Frank,48,none,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 16,i like shoes,0.651123629,Frank,24,positive,
stu_RNIHY62490,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 4,I am from Africa,0.651459911,Frank,7,african,
stu_JUQPD47363,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 2,I am a catcher on my softball team.,0.651536555,Frank,29,neutral,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 17,take a Chinese class,0.651727844,Frank,25,neutral,
stu_MMNSJ38829,cls_YLGBO89611,sch_KACVP55227,,TST Respose 14,I like to have parties.,0.651873861,Frank,24,positive,
stu_FVHVM49769,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,i like alfrado,0.652098076,Frank,24,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 19,I like learning about pemdas,0.652804676,Frank,25,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 19,I like learning about pemdas,0.652804676,Frank,24,positive,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 20,I love Rihanna,0.653000873,Frank,24,positive,
stu_SIWRL23181,cls_MMBNN48363,sch_QQLIR33891,,TST Respose 7,i am a soccer lover,0.653208497,Frank,29,neutral,
stu_LVOOZ80056,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 12,I am a soccer player.,0.653636231,Frank,29,neutral,
stu_SELBD60428,cls_AJBUO63250,sch_KACVP55227,,TST Respose 20,steudent,0.654480996,Frank,14,neutral,
stu_QACJQ31561,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,my type hair is 4c hair,0.654878672,Frank,35,neutral,
stu_ZYUDW82089,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 20,i am smart,0.655113634,Frank,43,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,I like to silly draw,0.6555952,Frank,26,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,I like to silly draw,0.6555952,Frank,24,positive,
stu_GXMFA19655,cls_PQLMX93290,sch_SIWHM63035,YES,TST Respose 2,athlete,0.655831994,Frank,29,neutral,
stu_WZRKM29688,cls_HEBLM24075,sch_KACVP55227,,TST Respose 7,i like football,0.655916212,Frank,29,positive,
stu_WZRKM29688,cls_HEBLM24075,sch_KACVP55227,,TST Respose 7,i like football,0.655916212,Frank,24,positive,
stu_FTOYB42084,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 16,im a,0.655991689,Frank,48,none,
stu_ABSGH36082,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,My favorite pet is a Dog,0.656052517,Frank,24,positive,
stu_TDURA35752,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 11,I am smart,0.656124536,Frank,43,positive,
stu_NZWIU92234,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,I know how to cook spaghetti,0.65639545,Frank,31,neutral,
stu_UHXBA77476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 4,I dance,0.656400218,Frank,26,neutral,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 19,im a dreadhead,0.656508585,Frank,35,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.656848836,Frank,31,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.656848836,Frank,14,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.656848836,Frank,24,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.656848836,Frank,26,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.656848836,Frank,29,positive,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 17,I love mcdonalds and wendys and dairy queen and sonics,0.657036986,Frank,24,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 4,idiot,0.658183383,Frank,43,negative,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 11,i like to got to funz,0.658301466,Frank,31,positive,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 11,i like to got to funz,0.658301466,Frank,24,positive,
stu_SOWGI28002,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 17,I am someone who loves Cape Verde,0.658427386,Frank,24,positive,
stu_SELBD60428,cls_AJBUO63250,sch_KACVP55227,,TST Respose 6,[FIRST LAST NAME],0.658441466,Frank,5,none,
stu_VSSOO37726,cls_HEBLM24075,sch_KACVP55227,YES,TST Respose 3,I like recesses,0.658799303,Frank,24,positive,
stu_FUILC09238,cls_HEBLM24075,sch_KACVP55227,,TST Respose 18,I'm nonchalant,0.658921859,Frank,42,neutral,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 3,i am Portuguese and Cape Verden,0.659157683,Frank,7,portuguese and cape verdean,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 14,I have a cat,0.659183114,Frank,32,none,
stu_VQFBG95862,cls_USLPT75423,sch_QQLIR33891,,TST Respose 7,i am a happy guy,0.659355737,Frank,45,positive,
stu_VQFBG95862,cls_USLPT75423,sch_QQLIR33891,,TST Respose 7,i am a happy guy,0.659355737,Frank,2,boy,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 10,i like shool,0.659401135,Frank,24,positive,
stu_ZUARE93356,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 8,My favorite drink is a mango smoothy,0.65943446,Frank,24,positive,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 1,I am a girl.,0.659736313,Frank,2,girl,
stu_UAFAK64772,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 16,trustworthy,0.660479632,Frank,43,positive,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 16,I like to make stories about culture and research things about that culture.,0.660651964,Frank,25,positive,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 16,I like to make stories about culture and research things about that culture.,0.660651964,Frank,24,positive,
stu_RUBQU39803,cls_OUMSN73782,sch_QQLIR33891,,TST Respose 9,i am a lovely,0.660939537,Frank,48,none,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 17,I am a students from 6 grades,0.661385756,Frank,22,sixthgrader,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 17,I am a students from 6 grades,0.661385756,Frank,4,child,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 17,I am a students from 6 grades,0.661385756,Frank,14,neutral,
stu_JERPG96865,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 20,i like games,0.661404429,Frank,28,positive,
stu_JERPG96865,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 20,i like games,0.661404429,Frank,24,positive,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 19,i love music,0.661983202,Frank,24,positive,
stu_ORUUL82324,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 14,I have a VERY strict mother,0.662049898,Frank,12,neutral,
stu_JOKOV89559,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 3,I am someone who works very hard,0.662116665,Frank,41,positive,
